town,latitude,longitude
瑞穗鄉,23.4809031,121.3606656
瑞穗鄉,23.4782829,121.3591764
瑞穗鄉,23.480863,121.3608082
瑞穗鄉,23.514315,121.3761639
瑞穗鄉,23.5142074,121.3762465
瑞穗鄉,23.4816956,121.3613364
瑞穗鄉,23.4832758,121.3623075
瑞穗鄉,23.4837829,121.3625813
瑞穗鄉,23.4843835,121.3628516
瑞穗鄉,23.4848943,121.3630555
瑞穗鄉,23.4860379,121.3635055
瑞穗鄉,23.4869626,121.3638794
瑞穗鄉,23.4898182,121.3650543
瑞穗鄉,23.4916521,121.3658118
瑞穗鄉,23.4920176,121.3659628
瑞穗鄉,23.4922159,121.3660162
瑞穗鄉,23.4931995,121.3664144
瑞穗鄉,23.4959697,121.3676424
瑞穗鄉,23.4983942,121.3685797
瑞穗鄉,23.499041,121.3688297
瑞穗鄉,23.5001388,121.3693106
瑞穗鄉,23.5021382,121.3701638
瑞穗鄉,23.5042306,121.3710179
瑞穗鄉,23.505198,121.3714012
瑞穗鄉,23.5058154,121.3716459
瑞穗鄉,23.5062617,121.3718262
瑞穗鄉,23.5067174,121.3719864
瑞穗鄉,23.5083346,121.3726539
瑞穗鄉,23.5089547,121.3729098
瑞穗鄉,23.5098525,121.3733055
瑞穗鄉,23.5103624,121.3735331
瑞穗鄉,23.5107692,121.3736886
瑞穗鄉,23.5142313,121.3761062
瑞穗鄉,23.4530835,121.3532146
瑞穗鄉,23.452515,121.3532602
瑞穗鄉,23.4521213,121.3533098
瑞穗鄉,23.4518777,121.3533675
瑞穗鄉,23.4516255,121.3534654
瑞穗鄉,23.4514422,121.35357
瑞穗鄉,23.4513316,121.3536386
瑞穗鄉,23.4512109,121.3537135
瑞穗鄉,23.4508799,121.3539133
瑞穗鄉,23.4504147,121.3541915
瑞穗鄉,23.4502967,121.354262
瑞穗鄉,23.4499645,121.3544444
瑞穗鄉,23.4498607,121.3544843
瑞穗鄉,23.4497898,121.3545115
瑞穗鄉,23.4495093,121.3545705
瑞穗鄉,23.4493248,121.3546027
瑞穗鄉,23.4490147,121.3546348
瑞穗鄉,23.4489413,121.3546426
瑞穗鄉,23.4480205,121.354743
瑞穗鄉,23.4477899,121.3547681
瑞穗鄉,23.4468862,121.3548736
瑞穗鄉,23.4465023,121.3549138
瑞穗鄉,23.446175,121.3549326
瑞穗鄉,23.445924,121.3549379
瑞穗鄉,23.445737,121.3549165
瑞穗鄉,23.4454196,121.3548145
瑞穗鄉,23.4451501,121.3546657
瑞穗鄉,23.4449059,121.3545135
瑞穗鄉,23.4446549,121.3543297
瑞穗鄉,23.4445269,121.3541903
瑞穗鄉,23.4444396,121.3540682
